Url,NameOfPainting,ArtistName,Size,Price,Views,Favorites,Medium,PaintingSurface,ArtistCountry,ShipmentMode,ArtistRecognition,Keywords,Date,Subject
"https://www.saatchiart.com/art/Painting-Twilight-in-Africa/656943/3376345/view","Twilight in Africa","Tatiana Bugaenko","620.55","980","240","6","Oil","Canvas","","Artist featured in a collection","Ships in a tube","panorama, sand, twilight, africa, desert, evening, mountains","2004.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Implosion/753268/2290003/view","Implosion","Bas Coenegracht","2017.28","3750","550","18","Oil","Canvas","","Artist featured in a collection","","painting, urban, Implosion, Bas Coenegracht, modern","2011.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-CAJ-010/736390/3075541/view","CAJ#010","Kim Byungkwan","1126.84","4050","1214","37","Acrylic","Canvas","South Korea","Featured in Invest in Art","Ships in a cardboard box","play, disguise, emptiness, harley quinn, girl","2015.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-Dynamic3/698640/2490229/view","Dynamic3","Goce Ilievski","110.92","450","23732","17","Oil","Canvas","Macedonia","Artist featured in a collection","Ships in a cardboard box","reflection, street, traffic, urban, contemporary, dark, dynamic, lights, modern, movement, night, oil","2014.05.28","Outer Space"
"https://www.saatchiart.com/art/Painting-Emerald-Land/807474/2583281/view","Emerald Land","Marion Webber","1200","2160","1137","32","Oil","Canvas","Canada","Artist featured in a collection","Ships in a cardboard box","oil painting, hand painted, finger painting, green, original","2011.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Crescents/927740/3389480/view","Crescents","Warren Criswell","918","2390","84","2","Watercolor","Paper","United States","","Ships in a cardboard box","Woman Dancing, watercolor, venus, jupiter, firefly, regulus, lighted window, moon, nude","2014.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Variation-on-a-Single-Theme/813022/2698229/view","Variation on a Single Theme","Ursula Radel-Leszczynski","1053","1440","1328","17","Acrylic","Canvas","Austria","Artist featured in a collection","Ships in a cardboard box","acrylic, stretched, canvas, cooper, abstract, ready to hang, green, mint, newest","2015.11.09","Abstract"
"https://www.saatchiart.com/art/Painting-stabilisation/419762/2621618/view","stabilisation","Aga Koch","1241.1","1840","943","33","acrylic paint, ink print, paper","Canvas","Germany","Artist featured in a collection","Ships in a cardboard box","urban, aga koch, archtecture, Agnieszka Koch, green, aga","2014.12.31","Architecture"
"https://www.saatchiart.com/art/Painting-Downstream/342443/3291314/view","Downstream","Lara Cobden","1087.44","2750","649","8","Oil","Wood","United Kingdom","Artist featured in a collection","Ships in a cardboard box","rock, stream, summer, thought, contemplation, content, daydream, island, midsummer, nature","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Ins-Blaue-sapphire/93253/2122174/view","Ins Blaue (sapphire)","Ute Laum","1552.36","2950","2570","46","Acrylic","Canvas","Germany","Featured in Inside The Studio","Ships in a cardboard box","painting, blue, gestural, contemporary, expressionism, abstract, laum, light, modern","2013.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-untitled-back/154507/3304269/view","untitled (back)","karien deroo","162.84","1640","264","19","Oil","Canvas","Belgium","Artist featured in a collection","Ships in a cardboard box","portrait, portraiture, black, brown, fine art, ear, figurative, head, impressionism, back, man, minimalism","2014.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-Red-Line-Blue-Line/799549/2597882/view","Red Line, Blue Line","Karen Bonanno","144","710","530","10","Oil","Other","United States","Artist featured in a collection","Ships in a cardboard box","portrait, red, room, blue, brushwork, expressive, figure, interior","2014.12.31","People"
"https://www.saatchiart.com/art/Painting-Rainy-Day-10-Midtown-Crossing/671216/3435914/view","Rainy Day 10- Midtown Crossing","Chin h Shin","1728","6000","377","37","Oil","Canvas","United States","Featured in the Catalog","Ships in a crate","rain, rainy, street, urban, Cityscape, new york, oil painting, manhattan, city, night","2016.12.31","Cities"
"https://www.saatchiart.com/art/Painting-Night/626901/2719903/view","Night","Iggy Toutte","417.72","5210","1050","20","Oil","Wood","","Artist featured in a collection","Ships in a cardboard box","painting, beauty, sleep, AllaPrima, calm, colors, contemporary, dream, impression, night, oil","2014.12.31","Nude"
"https://www.saatchiart.com/art/Painting-Coney-Island-High/327055/3218779/view","Coney Island High","Alicia LaChance","1296","3540","529","28","Acrylic, Spray Paint, Gesso, Color, Paint","Canvas, Wood, Other","United States","Artist featured in a collection","Ships in a cardboard box","pattern, bohemian, texture, vibrant, Japanese, primary colors, contemporary, fresco, scandenavian , loft, modern, multicultural","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Matrice-2-Le-Voyage-Int-rieur/297828/2972524/view","Matrice #2 - Le Voyage Intérieur","MiraBelle - Peintre - Sculpteur","2328.54","5000","216","13","Acrylic, Gesso, Ink, Spray Paint","Canvas","Monaco","Artist featured in a collection","Ships in a crate","lyrism, purple, soft, voyage, ADN, mirabelle, Monaco, abstract, abstraction, grey, coulures","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-ART-TICLKES-VII/673322/3504058/view","ART TICLKES VII","Isabelle Gautier","5451","5900","63","3","Acrylic, Pastel","Canvas","United States","Artist featured in a collection","Ships in a tube","pink, blue, botanical, vase, white, huge canvas, floral, flowers, Southern Living, happy","2016.12.31","Floral"
"https://www.saatchiart.com/art/Painting-Barn-at-Wood-s-Edge/285889/3413973/view","Barn at Wood's Edge","Adalberto Ortiz","494","880","714","68","Acrylic","Canvas","United States","Featured in the Catalog","Ships in a cardboard box","realism, white, fine art, barn, red sky, acrylic painting, contemporary, decorative, architectural, impressionism, landscape","2016.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Golden-autumn/719927/2097175/view","Golden autumn","Tatjana Apanasevic","298.3","760","546","13","Oil","Canvas","Lithuania","","","painting, tree, trees, warm, yellow, fine art, canvas, autumn, nature, oil, original","2010.10.11","Nature"
"https://www.saatchiart.com/art/Painting-Gerardo-el-loco/72421/2484358/view","Gerardo el loco","jaime rosa","432","940","1093","17","Acrylic","Paper","Puerto Rico","Artist featured in a collection","Ships in a cardboard box","fine art, canvas, goya, velazquez, puerto rico, art","2013.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-Berg-01/668146/2938060/view","Berg # 01","Maryna Lavrenyuk","62.41","325","232","15","Acrylic","Canvas","Germany","Artist featured in a collection","Ships in a cardboard box","snow, blue, Peaks, earth, mountains, nature, outdoor","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-To-pin-an-angel-to-the-ceiling/319952/3038298/view","To pin an angel to the ceiling","Gabrielle Kroese","1241.1","2950","504","28","Acrylic","Canvas, Aluminium","Netherlands","Artist featured in a collection","Ships in a cardboard box","person, red, snow, white, winter, butterfly, car, forrest, angel, garden, house, landscape","2009.12.31","Nature"
"https://www.saatchiart.com/art/Painting-DAWNINGS/740194/2348390/view","DAWNINGS","Jill Sykes","3350","8200","690","18","Oil","Canvas","United States","Artist featured in a collection","","shadow, yellow, hanging branches, negative sp, silhoette","2001.12.31","Botanic"
"https://www.saatchiart.com/art/Painting-piece-of-wood/387756/2295452/view","piece of wood","Evalie Wagner","185.26","760","1161","26","Oil, paper","Canvas, Paper","Austria","Featured in One to Watch","Ships in a cardboard box","tree, wood, woodland, folk, forest, green, music, nature","2014.12.08","Nature"
"https://www.saatchiart.com/art/Painting-Welcome-to-spring/977922/3508789/view","Welcome to spring","Won Jeong Cho","629.2","2190","93","13","Oil","Canvas","South Korea","","Ships in a cardboard box","action, freesia, glass vase, spring, bright, yellow, cheerful, expressionism, abstract, flower, fragrant, harmony","2013.12.31","Still Life"
"https://www.saatchiart.com/art/Painting-Molly/314982/2759933/view","Molly","Fiona Maclean","300","580","1609","51","Watercolor","Paper","Australia","Featured in One to Watch","Ships in a tube","painting, red, woman, women, fashionillustration , dresses, fashion, girl, hair, illustration, interiors, makeup","2014.12.31","Fashion"
"https://www.saatchiart.com/art/Painting-still-life-with-fig-leaf/409572/2565583/view","still life with fig leaf","pouke halpern","256","875","1225","61","Acrylic","Wood","United States","Artist featured in a collection","Ships in a cardboard box","quiet, soft, subtle, bottles, white, fig leaf, green, modern","2015.02.12","Still Life"
"https://www.saatchiart.com/art/Painting-Madama-Butterfly/17356/3448703/view","Madama Butterfly","Irena Jablonski","432","740","83","5","Oil","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","profile, robe, seated, woman, strapless, Hairdressing,  opera, abstract background","2016.12.31","People"
"https://www.saatchiart.com/art/Painting-CHANT-D-AMOUR/95582/2632301/view","CHANT D'AMOUR","Robert Gheyssens","1599.5","3450","675","22","Acrylic","Canvas","France","Featured in Inside The Studio","Ships in a cardboard box","blue, fine art, abstract, love, modern","2015.09.19","Abstract"
"https://www.saatchiart.com/art/Painting-Cali-VII/920199/3520815/view","Cali VII","Jaime Bateman","144","980","23","1","Tempera","Other","United States","","Ships in a cardboard box","painting, red, sunset, trees, yellow, Egg Tempera, abstract, landscape","2016.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Untitled-haute-coiture/729846/2717836/view","Untitled (haute coiture)","Steffen Vogelezang","1304.14","1730","269","8","Oil","Canvas","Netherlands","Featured in Invest in Art","Ships in a cardboard box","painting, pudding, fineart, cake, DUTCH, food","2014.05.14","Food"
"https://www.saatchiart.com/art/Painting-All-the-Clouds-are-blown-Away/554227/2302848/view","All the Clouds are blown Away","Anna Schueler","992.25","1690","3585","47","Acrylic","Canvas","Germany","Featured in Inside The Studio","Ships in a cardboard box","pink, blue, Mixed Media, colorful abstract, gestural flowers, expressive, abstract, feelings, green","2014.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-shudder/328238/2419560/view","shudder","Jean-Luc Almond","185.26","1140","1976","71","Oil","Wood","United Kingdom","Featured in One to Watch","Ships in a cardboard box","painterly, bold, woman, distorted, portrat, expressive, face, abstract, female, gesture","2015.04.09","Portrait"
"https://www.saatchiart.com/art/Painting-Landscapes-of-Earth/188071/2446686/view","Landscapes of Earth","Minako Nonaka","9808.64","5050","397","10","Acrylic, Paint, Wood","Canvas, Wood","","","Ships in a cardboard box","earth, abstract, thin colour, large, map, nature","2010.08.01","Nature"
"https://www.saatchiart.com/art/Painting-High-Noon/802529/2559608/view","High Noon","Cary Reeder","1140","2750","537","22","Acrylic","Canvas","United States","","Ships in a cardboard box","houston heights, historic, home, house, neighborhood","2011.11.18","Home"
"https://www.saatchiart.com/art/Painting-Le-Buis/20336/3466397/view","'Le Buis'","Per Anders","1584.04","1400","340","36","Oil, Acrylic","Canvas","Denmark","Featured in the Catalog","Ships in a crate","summer, bright, yellow, buis, easy, simple living, fruit, harvest, abricot, light, orange","2016.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-To-west-03-09-2015/589194/2568335/view","To west 03 09 2015","Algirdas Lukas","3953.79","2110","892","6","Oil","Canvas","Lithuania","","Ships in a cardboard box","sea, seascape, sky, vision, to west, horses, nature","2015.08.01","Seascape"
"https://www.saatchiart.com/art/Painting-Daisies/341145/2317528/view","Daisies","Daria Bagrintseva","1552.36","9950","1507","35","Acrylic, Metallic paint, Gold paint, Paint","Canvas","United States","Artist featured in a collection","Ships in a crate","plant, spring, bouquet, white, yellow, still life, botanic, daisy, floral, flower, garden, gold","2002.12.31","Nature"
"https://www.saatchiart.com/art/Painting-MAR-E-BASSE/664392/3402551/view","MARÉE BASSE","jean-humbert savoldelli","1552.36","1850","201","16","Acrylic","Canvas","France","Featured in the Catalog","Ships in a cardboard box","acrylic, painting, maree basse , abstract, SAVOLDELLI","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-A-Time-to-Reflect-I/612863/3328215/view","A Time to Reflect I","Jo Moore --Romancing the Stone","900","1340","137","5","Oil","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","reflection, texture, impasto, Color field, crackle, landscape, minimalism","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Blossom-Trees-Beside-Lake/93123/2731373/view","Blossom Trees Beside Lake","Thomas Lamb","2928","10650","1346","28","Oil","Canvas","United Kingdom","Featured in Invest in Art","Ships in a crate","blossom, spring, trees, Japan, lake","2014.11.19","Landscape"
"https://www.saatchiart.com/art/Painting-New-Horizons-II/923248/3202986/view","New Horizons II","Tristram Lansdowne","1239.75","4410","203","8","Watercolor","Paper","United States","Featured in Invest in Art","Ships in a crate","perspective, watercolor, architecture, interior, modernism","2015.12.31","Architecture"
"https://www.saatchiart.com/art/Painting-The-Tree/5961/2325797/view","The Tree","Rusudan Khizanishvili","201.64","880","3543","68","Acrylic","Canvas","Georgia","Featured in One to Watch","","tree, white, yellow, girl, green","2015.01.27","Portrait"
"https://www.saatchiart.com/art/Painting-If-I-could-remember/190027/3359265/view","If I could remember","Michelle Hold","388.09","540","430","6","Acrylic, pigments, paper","Canvas","Italy","Artist featured in a collection","Ships in a cardboard box","vibrant, yellow, dreams, abstract, hope, journey, light","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Coming-Up-for-Air/284518/2563167/view","Coming Up for Air","Chantal Barlow","1753.29","6475","1223","21","Acrylic","Wood","United States","Artist featured in a collection","Ships in a crate","red, blue, texture, aerial, fine art, fantasy painting, abstract paintings, business painting, abstract, paintings ink, PAINTING ACRYLIC, ocean","2014.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Wind-Dirt-and-Grain-I/681245/2308136/view","Wind, Dirt and Grain I","Mark D Bailey","1584","2450","348","12","Acrylic","Canvas","Australia","","","places, sublime, transportation, travel, rural life, man made, nature","2011.12.30","Landscape"
"https://www.saatchiart.com/art/Painting-Good-morning/404548/2098650/view","Good morning","Barbara Houwers","992.25","1990","1946","37","Acrylic","Canvas","Netherlands","Featured in Inside The Studio","Ships in a crate","pastel, sphere, blue, turquoise, human figure, friendship, bleu, lila, soft colours, impressionism, impressionistic, love","2014.11.28","Men"
"https://www.saatchiart.com/art/Painting-cow-2/335494/2650295/view","cow 2","SANTHOSH C H","108","225","817","21","Ink, Watercolor","Paper","India","Artist featured in a collection","Ships in a tube","pink, red, black, sheet, cow, green","2012.07.01","Animal"
"https://www.saatchiart.com/art/Painting-Japanese-net/727087/2383514/view","Japanese net","Golriz Rezvani","208.86","610","743","11","Acrylic, Ink","Paper","Canada","Featured in One to Watch","","cat, chairs, collage, composition, yellow red and wite, mirror","2015.03.13","Interiors"
"https://www.saatchiart.com/art/Painting-Red-Room/5961/2581781/view","Red Room","Rusudan Khizanishvili","761.76","2990","2574","23","Acrylic, Gesso","Canvas","Georgia","Featured in One to Watch","Ships in a cardboard box","red, room, sense, age, middle","2014.12.31","Interiors"
"https://www.saatchiart.com/art/Painting-WHEN-MORNING-CONQUERS-THE-DARK-OF-NIGHT/81234/3480822/view","WHEN MORNING CONQUERS THE DARK OF NIGHT","Christian Bahr","2789.52","4990","717","8","Acrylic, Oil","Canvas","Germany","Artist featured in a collection","Ships in a crate","sky, wind, morning, clouds, darkness, dust, fog, forest, bahr, green, light, mountain","2016.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Wind-swept/681531/2730321/view","Wind swept","Isabel Ferreira","185.26","485","535","38","Acrylic","Wood","United Kingdom","Artist featured in a collection","Ships in a cardboard box","contemporary, dark, expressionist, abstract, landscape, modern, moody","2015.12.01","Abstract"
"https://www.saatchiart.com/art/Painting-WHERE-U-AT/25102/1165885/view","WHERE U AT","Miguel Osuna","4320","10350","1287","49","Oil","Canvas","United States","Artist featured in a collection","","speed, urban, freeway, automobil, landscape","2010.10.10","Landscape"
"https://www.saatchiart.com/art/Painting-Slinka-Slip-through-or-into/19160/2527274/view","Slinka - Slip through or into","Ange Mullen-Bryan","3123.2","7700","344","12","Oil","Canvas","United Kingdom","Artist featured in a collection","","snow, stream, winter, Sweden, Scandinavian, forest, landscape","2012.12.04","Landscape"
"https://www.saatchiart.com/art/Painting-Transparencies-light-and-color-4/87525/3068772/view","Transparencies, light and color 4","Paco Yuste","388.09","2750","561","33","Acrylic, Oil","Canvas","Spain","Artist featured in a collection","Ships in a cardboard box","red, still life, photorealism, figurative, glass, gray, lime","2011.12.31","Still Life"
"https://www.saatchiart.com/art/Painting-Time-Stands-Still/12463/2643750/view","Time Stands Still","Roger Colson","1225","3750","476","19","Oil","Canvas","United Kingdom","Artist featured in a collection","Ships in a cardboard box","red, bright, yellow, brown, amber, green, orange","2013.09.01","Abstract"
"https://www.saatchiart.com/art/Painting-The-Quiet-of-the-Pasture/850193/3143236/view","The Quiet of the Pasture","Sharon France","192","535","413","11","Acrylic","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","Farm Painting, sheep painting, Tree Landscape Painting, farm landscape painting, country landscape painting, tonalist painting, forest landscape painting, sheep landscape painting, sheep landscape, sheep grazing painting, tonalism painting, county painting","2010.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Sunshine-Table/842933/2779288/view","Sunshine Table","Monika Meisl Müller","1457","2450","874","23","Acrylic, Gesso, Gouache, Ink, Spray Paint","Canvas","Germany","Artist featured in a collection","Ships in a cardboard box","sun, sunny, sunshine, table, breakfast, wine, drinking, eating, happy, meals","2008.12.31","Still Life"
"https://www.saatchiart.com/art/Painting-The-Only-Certain-Freedom/27231/3068052/view","The Only Certain Freedom","Tim Fawcett","1552.36","1640","402","10","Oil","Canvas, Paper","United Kingdom","Featured in Inside The Studio","Ships in a cardboard box","suit, texture, white, age, depart, distant, face, fade, haze, head, hidden, layered","2015.12.31","Mortality"
"https://www.saatchiart.com/art/Painting-Still-life-glass-with-knife/489960/3280674/view","Still life glass with knife","david stanley","30","735","254","9","Oil","Carbon Fibre","United Kingdom","Artist featured in a collection","Ships in a cardboard box","book, water, glass, knife, oil","2015.12.31","Still Life"
"https://www.saatchiart.com/art/Painting-A-Look-Beyond-the-Surface-Coincidence/813022/2640568/view","A Look Beyond the Surface. Coincidence","Ursula Radel-Leszczynski","1087.44","1440","1597","31","Acrylic","Canvas","Austria","Artist featured in a collection","Ships in a cardboard box","acrylic, canvas, abstract, floral, foggy, ready to hang, gold, landscape","2013.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Broken-Branch/872500/2974457/view","Broken Branch","Clifford Palmer","186.44","215","220","13","Oil","Other","United Kingdom","Artist featured in a collection","Ships in a cardboard box","painting, sky, trees, branches, clouds, nature","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-The-pigeons-of-the-forest/50018/931769/view","The pigeons of the forest","Bardia Haddadi","208","1840","406","3","Oil","Canvas","","","","pigeon, branches, close up, forest, Blue Bird","2016.11.26","Nature"
"https://www.saatchiart.com/art/Painting-The-Figeaters/671401/2439212/view","The Figeaters","Jacob Broussard","4320","5350","1799","66","Acrylic, oil","Canvas","United States","Featured in One to Watch","Ships in a cardboard box","people, south, male figure, female figure, double exposure, figurative, figure, landscape","2012.12.31","People"
"https://www.saatchiart.com/art/Painting-Namib/775491/3358513/view","Namib","Joost Verhagen","2403.4","1900","1129","11","Acrylic, Gesso, Marker, Paint, Pencil","Canvas","Netherlands","Featured in the Catalog","Ships in a crate","painting, pencil, portrait, woman, fine art, canvas, DUTCH, colour, expressionist, abstract, linen, modern","2015.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-Sacred-Fields/16857/3409298/view","Sacred Fields","Richard Kattman","4964","3750","293","32","Acrylic, Gesso","Canvas","United States","Artist featured in a collection","Ships in a tube","fine art, abstract painting , Color field, contemporary, Richard Kattman, red green, landscape, minimalism, modern","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-So-Small-is-the-Window-Frame/762105/2401852/view","So Small is the Window Frame","Ezra Bejar","868","1440","3539","19","Acrylic, sand","Soft (Yarn, Cotton, Fabric)","United States","Artist featured in a collection","Ships in a cardboard box","outside, poetry, borders, window, bounderies, exposure, external, inner, inside, internal, landscape, outer","2012.12.30","Fantasy"
"https://www.saatchiart.com/art/Painting-Sleep/911205/3504443/view","Sleep","Alexander Dodon","2403.96","8700","72","4","Oil","Canvas","Russia","Artist featured in a collection","Ships in a tube","sleep, sunlight, contemporary, modern, nude","2008.12.31","Nude"
"https://www.saatchiart.com/art/Painting-Garden/656943/3273149/view","Garden","Tatiana Bugaenko","651.36","2940","264","11","Oil, Tempera","Canvas","","Artist featured in a collection","Ships in a cardboard box","summer, swing, tree, yard, garden, girl, green","2002.12.31","Children"
"https://www.saatchiart.com/art/Painting-Frozen/741090/3365811/view","Frozen","Annette Palmer","81","170","222","","Acrylic, Paint","Canvas, Wood, Other","","Artist featured in a collection","Ships in a cardboard box","seascape, small, metalic, gold leaf, contemporary, decor, gold, grey, horizon, interior, landscape, modern","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Party/698897/2885597/view","Party","Owen Demers","89.25","265","382","14","encaustics","Wood","United States","Artist featured in a collection","Ships in a cardboard box","painting, party, birch, splatter, wax, cellular, encaustics, drips, abstract, figurative, microcosm, molten","2005.01.10","Abstract"
"https://www.saatchiart.com/art/Painting-DOUBLE-2016-on-show/737963/2943710/view","DOUBLE,2016 ( on show )","Hanna Sidorowicz","761.76","2590","600","18","Acrylic, Gesso, Ink, Tempera","Canvas, Paper","France","Artist featured in a collection","Ships in a cardboard box","portrait, red, black, white, double","2015.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-Lea/348568/2726215/view","Lea","Andrey Sokolov","1021.88","2750","531","22","Oil","Canvas","Russia","Artist featured in a collection","Ships in a cardboard box","rye, moonligh, Lea, field, flowers, impressionism, night","2014.12.31","Nature"
"https://www.saatchiart.com/art/Painting-Untitled-32/732542/3051769/view","Untitled #32","Robert Bain","480","865","497","12","Acrylic","Wood","United States","Artist featured in a collection","Ships in a cardboard box","white, yellow, brown, triangles, neutral","2012.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Landscape/585336/2342521/view","Landscape","Jungwoon Kim","173.46","560","704","9","Oil","Canvas","South Korea","Artist featured in a collection","","scenic, calm, jung woon kim, jungwoon, fine, gift, landscape, nice","2015.01.31","Landscape"
"https://www.saatchiart.com/art/Painting-Light-Shining-Out-Of-Darkness/12463/2578866/view","Light Shining Out Of Darkness","Roger Colson","1281.64","3750","1189","22","Oil","Canvas","United Kingdom","Artist featured in a collection","Ships in a cardboard box","summer, sun, warm, white, brown, green","2014.07.31","Landscape"
"https://www.saatchiart.com/art/Painting-Crystal-Eyelashes/341145/2398907/view","Crystal Eyelashes","Daria Bagrintseva","1241.1","12950","1823","55","Acrylic, Gold paint, Paint","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","passion, portrait, red, romance, sex, autoportrait, metallic paint, daria, Bagrintseva, expression, face, gold","2014.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-Amber-Light/41974/2628006/view","Amber Light","Paige Smith-Wyatt","192","245","462","17","Tempera","Paper","United States","Artist featured in a collection","Ships in a cardboard box","peaceful, warm, calm, amber, Egg Tempera, abstract, fossil, layers, light, minimal","2015.09.17","Light"
"https://www.saatchiart.com/art/Painting-7-floating-boats/520651/3336533/view","7 floating boats","Vadim Puyandaev","2160","14750","470","9","Oil","Canvas","United States","Artist featured in a collection","Ships in a crate","reflection, seascape, blue, boat, oceans cape","2015.12.31","Boat"
"https://www.saatchiart.com/art/Painting-Paolo-Conte/768938/2362758/view","Paolo Conte","Raschel Prucha","139.24","1440","862","22","Oil","Canvas","","","","�lgem�lde, Kunst, bild, handgemalt, malerei, Gem�lde, portr, Wandschmuck , Raschel Prucha","2010.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-circle-40/335494/3509134/view","circle 40","SANTHOSH C H","64","320","86","5","Watercolor, Ink","Paper","India","Artist featured in a collection","Ships in a tube","paper, black, spreed, circle, ink","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Crosby/842540/2768490/view","Crosby","Michal Shapiro","4320","11000","446","11","Acrylic","Canvas, Plastic, Wood","United States","Artist featured in a collection","Ships in a crate","textured, urban, versatile, Cityscape, mysterious","2001.02.14","Architecture"
"https://www.saatchiart.com/art/Painting-The-revealed-forest/949644/3386644/view","The revealed forest","Cesare Reggiani","743.4","2490","334","34","Oil","Canvas","Italy","Artist featured in a collection","Ships in a cardboard box","reflection, birds, secret, trees, water, sacred ibis, forest, horizon, lagoon, stasys","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Source-IV/843869/2775985/view","Source IV","Rudolf Kosow","1087.44","3900","740","18","Oil","Canvas","Germany","Featured in Inside The Studio","Ships in a cardboard box","threat, threatening, forest, glow, glowing, hot, lava","2014.12.31","Nature"
"https://www.saatchiart.com/art/Painting-Architectural-system-organism-machine-1/3865/16684/view","Architectural system organism machine 1","Simis Gatenio","1428.2","2590","18948","412","Acrylic, Ink","Canvas, Wood","Greece","Featured in Inside The Studio","Ships in a cardboard box","acrylic, paint, pencil, system, white, architecture, geometry, ink, machine, organism","2004.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Untitled-9/806403/2606186/view","Untitled 9","Freddy Womb","246.49","830","714","37","Gesso, Gouache, Oil","Canvas","Italy","Artist featured in a collection","Ships in a cardboard box","materic painting, informal art, abstract, synthesis, minimalism","2015.06.18","Abstract"
"https://www.saatchiart.com/art/Painting-Cascade-Veil/936658/3279047/view","Cascade-Veil","Brian Wiggins","154","235","2040","10","Gouache","Paper","United States","Featured in the Catalog","Ships in a cardboard box","wave form, rain, wiggins, triangle, chromatic, small works on paper, color, dark, gradation, grey, harmony, light","2015.12.26","Abstract"
"https://www.saatchiart.com/art/Painting-Champs-libre/333173/2998476/view","Champs libre","Dominique Desmeules","900","1540","267","13","Acrylic, Paper, modeling paste","Canvas","Canada","Artist featured in a collection","Ships in a cardboard box","red, stylized flowers, bloom, blossom, blue, abstract landscape, flora, floral mixed media, colorful mixed media, garden, landscape, nature","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Jungle-pile/974132/3490094/view","Jungle pile","Hannah Secord Wade","2880","3350","40","4","Oil","Canvas","United States","Artist featured in a collection","Ships in a crate","plants, dark, fruit, jungle, landscape","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Puesta-Del-Sol/301539/2536350/view","Puesta Del Sol","Richard Blanco","1728","1250","508","10","Acrylic","Canvas","United States","Artist featured in a collection","Ships in a crate","painting, stripes, hard edge, dots, geometric, minimal","2014.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Franklin-Street/328612/2314176/view","Franklin Street","Michael Goro","154","1240","2306","80","Oil","Wood","United States","Artist featured in a collection","","sculpture, urban, chicago, city, architecture, oil","2014.08.20","Architecture"
"https://www.saatchiart.com/art/Painting-Oksana/716816/3074699/view","Oksana","Maria Iciak","123.48","250","1135","55","Watercolor","Paper","Poland","Artist featured in a collection","Ships in a cardboard box","subtle, body, woman, dynamic, erotic, female","2014.12.31","Nude"
"https://www.saatchiart.com/art/Painting-Reaching-For-A-High-Intention/953121/3430107/view","Reaching For A High Intention","Jessica Matier","432","640","58","8","Acrylic, Watercolor, Pencil, Charcoal","Paper","United States","Artist featured in a collection","Ships in a tube","botanical, yoga, browns, warm colors, delicate, dream, eclectic, hand, nature","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Untitled-A-24/739642/2931668/view","Untitled - A/24","Majid Eskandari","1200","4910","1049","22","Acrylic","Canvas","Canada","Artist featured in a collection","Ships in a cardboard box","red, blue, white, woman, brown, figure, figurative abstraction, orange","2015.12.31","Women"
"https://www.saatchiart.com/art/Painting-Meadow-Blazingstar/8619/3499761/view","Meadow Blazingstar","Lisa Carney","720","1020","243","9","Acrylic","Canvas","Canada","Featured in Inside The Studio","Ships in a cardboard box","pink, red, floral abstract, wildflowers, Pollock, floral landscape, abstract landscape, modern abstract, flowers, garden, drip art, modern landscape","2016.12.31","Landscape"
